MMWR_Year,MMWR_Week,Date,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW.HAMPSHIRE,NEW.JERSEY,NEW.MEXICO,NEW.YORK,NORTH.CAROLINA,NORTH.DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE.ISLAND,SOUTH.CAROLINA,SOUTH.DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST.VIRGINIA,WISCONSIN,WYOMING
2017,15,2017-04-09,NA,1,18,5,NA,13,NA,NA,7,NA,1,NA,NA,NA,NA,NA,2,1,NA,12,NA,1,NA,NA,12,NA,2,3,NA,NA,NA,NA,NA,NA,36,NA,NA,6,NA,NA,NA,19,19,NA,NA,NA,NA,NA,NA,NA
2017,16,2017-04-16,NA,2,9,4,NA,13,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,9,5,2,8,19,2,NA,NA,11,2,1,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,3,NA,NA,NA,13,19,NA,2,NA,NA,NA,4,NA
2017,17,2017-04-23,NA,2,16,10,NA,15,1,NA,22,2,NA,NA,NA,NA,NA,NA,1,1,NA,4,NA,3,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,7,NA,NA,NA,7,25,1,NA,NA,NA,NA,7,NA
2017,18,2017-04-30,NA,NA,12,4,NA,10,NA,NA,8,8,NA,NA,NA,NA,NA,NA,4,NA,NA,10,8,2,NA,NA,7,2,1,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,6,NA,NA,NA,10,18,2,4,NA,NA,NA,7,NA
2017,19,2017-05-07,NA,NA,10,8,NA,12,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,5,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,12,NA,NA,NA,7,25,1,2,NA,NA,NA,5,NA
2017,20,2017-05-14,NA,1,11,5,NA,15,NA,NA,7,8,NA,NA,NA,NA,NA,NA,1,NA,4,4,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,7,NA,NA,NA,7,20,2,NA,NA,NA,NA,6,NA
2017,21,2017-05-21,NA,2,15,9,NA,14,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,8,NA,NA,NA,10,23,NA,NA,NA,NA,NA,6,NA
2017,22,2017-05-28,NA,NA,5,2,NA,10,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,NA,2,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,8,NA,NA,NA,10,8,1,NA,NA,NA,NA,7,NA
2017,23,2017-06-04,NA,2,9,5,NA,11,NA,NA,25,5,NA,NA,NA,1,NA,NA,3,NA,1,11,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,21,24,NA,NA,1,NA,NA,NA,NA
2017,24,2017-06-11,NA,1,13,3,NA,8,NA,NA,11,4,NA,NA,NA,NA,NA,NA,6,2,1,6,12,2,NA,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,10,12,2,1,NA,NA,NA,6,NA
2017,25,2017-06-18,NA,2,12,9,NA,6,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,16,2,1,NA,NA,NA,2,NA
2017,26,2017-06-25,NA,NA,7,3,NA,8,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,9,NA,NA,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,4,2,1,NA,NA,NA,3,NA
2017,27,2017-07-02,NA,2,1,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,2,1,NA,3,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,7,13,2,NA,NA,NA,NA,1,NA
2017,28,2017-07-09,NA,NA,4,2,NA,10,NA,NA,9,2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,2,NA,NA,NA,4,14,NA,1,NA,NA,NA,2,NA
2017,29,2017-07-16,NA,NA,4,2,NA,5,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,NA,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA
2017,30,2017-07-23,NA,2,5,4,NA,6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,3,NA,NA,NA,1,4,NA,2,NA,NA,NA,1,NA
2017,31,2017-07-30,NA,2,5,4,NA,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,1,NA,NA,NA,13,6,NA,NA,NA,NA,NA,2,NA
2017,32,2017-08-06,NA,NA,1,7,NA,5,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,7,13,NA,1,NA,NA,NA,2,1
2017,33,2017-08-13,NA,1,2,2,NA,7,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,2,NA,NA,NA,7,7,NA,NA,1,NA,NA,2,NA
2017,34,2017-08-20,NA,1,3,4,NA,4,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,1,NA,NA,NA,2,NA
2017,35,2017-08-27,NA,NA,9,2,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,4,NA
2017,36,2017-09-03,NA,NA,6,2,NA,8,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,13,NA,NA,3,NA,NA,NA,6,6,NA,NA,NA,NA,NA,3,NA
2017,37,2017-09-10,NA,3,6,10,NA,14,NA,NA,27,2,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,1,NA
2017,38,2017-09-17,NA,NA,10,5,NA,8,NA,NA,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,3,NA,NA,NA,6,18,NA,NA,NA,NA,NA,4,NA
2017,39,2017-09-24,NA,NA,5,6,NA,14,NA,NA,5,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,10,5,NA,1,NA,NA,NA,4,NA
2017,40,2017-10-01,NA,NA,7,4,NA,14,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,5,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,1,NA
2017,41,2017-10-08,NA,NA,4,8,NA,9,NA,NA,4,9,NA,NA,NA,NA,NA,NA,1,NA,1,3,NA,1,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,19,NA,NA,3,NA,NA,NA,7,18,NA,1,NA,NA,NA,3,NA
2017,42,2017-10-15,NA,NA,8,3,NA,10,NA,NA,12,4,NA,NA,NA,1,NA,NA,3,NA,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,6,NA,NA,NA,NA,15,NA,2,1,NA,NA,2,NA
2017,43,2017-10-22,NA,NA,5,5,NA,11,NA,1,7,9,NA,NA,NA,NA,NA,NA,4,NA,1,2,NA,1,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,18,NA,NA,3,NA,NA,NA,2,13,NA,1,NA,NA,NA,NA,NA
2017,44,2017-10-29,NA,7,7,2,NA,15,NA,NA,7,5,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,1,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,5,NA,NA,NA,4,15,NA,1,NA,NA,NA,5,NA
2017,45,2017-11-05,1,4,18,8,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,9,20,NA,1,1,NA,NA,8,NA
2017,46,2017-11-12,NA,NA,6,4,NA,NA,NA,NA,19,8,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,7,NA,NA,NA,9,NA,NA,1,NA,NA,NA,2,NA
2017,47,2017-11-19,1,NA,9,4,NA,14,NA,NA,19,8,NA,NA,NA,NA,NA,NA,2,NA,NA,6,2,2,NA,1,8,1,3,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,5,NA,NA,NA,7,3,NA,NA,NA,NA,NA,2,NA
2017,48,2017-11-26,2,NA,14,8,NA,20,NA,1,19,9,NA,NA,NA,NA,NA,NA,NA,4,1,13,6,2,NA,NA,11,3,2,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,4,NA,NA,NA,20,19,NA,NA,1,NA,NA,8,NA
2017,49,2017-12-03,1,NA,16,2,NA,11,NA,1,23,10,NA,NA,NA,NA,NA,3,6,3,3,13,7,3,NA,NA,10,1,3,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,7,NA,NA,NA,15,33,NA,2,NA,NA,NA,8,NA
2017,50,2017-12-10,1,NA,17,8,NA,17,NA,NA,18,8,NA,NA,NA,3,NA,NA,8,5,1,1,NA,NA,NA,NA,13,1,3,2,NA,NA,NA,NA,NA,NA,37,NA,NA,7,NA,NA,NA,16,25,NA,2,NA,NA,NA,3,NA
2017,51,2017-12-17,1,NA,12,9,NA,17,NA,NA,20,6,NA,NA,NA,NA,NA,NA,8,2,1,8,NA,1,NA,NA,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,9,17,NA,NA,NA,NA,NA,9,NA
2017,52,2017-12-24,2,NA,13,NA,NA,19,NA,1,29,NA,NA,NA,NA,NA,NA,NA,NA,8,5,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,7,NA,1,NA,NA,NA,7,NA
2018,1,2017-12-31,6,NA,50,1,NA,NA,NA,1,19,3,1,NA,NA,NA,NA,NA,NA,7,3,13,NA,3,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,9,NA,NA,NA,3,2,NA,3,NA,NA,NA,9,NA
2018,2,2018-01-07,7,NA,42,19,NA,NA,NA,1,52,10,NA,NA,NA,NA,NA,NA,NA,15,8,20,NA,1,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,11,NA,NA,NA,19,7,NA,2,NA,NA,NA,7,NA
2018,3,2018-01-14,3,NA,34,8,NA,NA,NA,2,26,10,NA,NA,NA,1,NA,NA,5,NA,1,14,NA,1,NA,1,17,1,6,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,9,NA,NA,NA,3,8,1,1,NA,NA,NA,11,NA
2018,4,2018-01-21,4,NA,33,12,NA,NA,NA,NA,19,16,2,NA,NA,NA,NA,NA,19,NA,1,14,NA,1,NA,NA,15,NA,5,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,6,NA,NA,NA,21,58,4,1,1,NA,NA,4,NA
2018,5,2018-01-28,NA,NA,21,7,NA,NA,1,NA,18,7,NA,NA,NA,NA,NA,NA,2,NA,3,19,NA,NA,NA,NA,14,1,3,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,11,NA,NA,NA,22,38,2,2,NA,NA,NA,18,NA
2018,6,2018-02-04,1,NA,15,13,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,9,NA,2,11,NA,NA,NA,NA,13,6,2,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,8,NA,NA,NA,7,62,2,NA,NA,NA,NA,6,NA
2018,7,2018-02-11,2,NA,25,13,NA,NA,NA,NA,24,24,NA,NA,NA,2,NA,NA,NA,20,2,8,8,3,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,4,NA,NA,NA,17,53,2,1,NA,NA,NA,NA,NA
2018,8,2018-02-18,NA,NA,31,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA
2018,9,2018-02-25,1,2,NA,5,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,3,8,3,9,NA,1,NA,6,11,1,8,1,NA,NA,NA,NA,NA,NA,38,NA,NA,8,NA,NA,NA,18,50,2,1,1,NA,NA,8,NA
2018,10,2018-03-04,2,NA,21,11,NA,NA,NA,NA,14,5,NA,NA,NA,2,NA,NA,NA,10,2,10,NA,1,NA,NA,8,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,12,39,NA,NA,NA,NA,NA,NA,NA
2018,11,2018-03-11,2,2,16,14,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,9,10,3,15,NA,1,NA,1,9,3,4,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,3,NA,NA,NA,1,42,NA,3,NA,NA,NA,5,1
2018,12,2018-03-18,NA,NA,28,12,NA,NA,NA,NA,24,9,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,NA,NA,4,13,1,4,1,NA,NA,NA,NA,NA,NA,28,NA,NA,4,NA,NA,NA,3,32,NA,NA,NA,NA,NA,2,NA
2018,13,2018-03-25,1,6,11,4,NA,19,NA,1,17,9,NA,NA,NA,NA,NA,NA,3,2,3,11,NA,NA,NA,5,7,2,5,2,NA,NA,NA,NA,NA,NA,33,NA,NA,5,NA,NA,NA,4,29,NA,NA,NA,NA,NA,NA,NA
2018,14,2018-04-01,NA,2,18,7,NA,19,NA,NA,15,NA,NA,NA,NA,1,NA,NA,13,NA,2,14,NA,1,NA,1,9,1,3,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,11,NA,NA,NA,NA,14,1,2,NA,NA,NA,10,NA
2018,15,2018-04-08,2,2,23,11,NA,4,NA,NA,12,13,NA,NA,NA,1,NA,NA,14,2,3,9,NA,NA,NA,4,7,2,3,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,9,NA,NA,NA,16,35,NA,NA,NA,NA,NA,4,NA
2018,16,2018-04-15,NA,1,13,4,NA,10,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,12,NA,3,6,NA,1,NA,2,NA,2,4,2,NA,NA,NA,NA,NA,NA,38,NA,NA,9,NA,NA,NA,NA,36,1,1,NA,NA,NA,11,NA
2018,17,2018-04-22,2,2,13,NA,NA,14,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,9,NA,4,7,4,NA,NA,3,12,3,2,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,10,NA,NA,NA,NA,33,2,NA,NA,NA,NA,4,NA
2018,18,2018-04-29,3,2,14,NA,NA,4,NA,1,6,5,NA,NA,NA,NA,NA,NA,10,NA,1,15,NA,2,NA,3,12,NA,1,1,NA,NA,NA,NA,NA,NA,25,NA,NA,7,NA,NA,NA,14,35,2,1,NA,NA,NA,2,NA
2018,19,2018-05-06,2,3,11,NA,NA,19,NA,NA,9,11,NA,NA,NA,NA,NA,NA,1,4,2,8,7,NA,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,12,NA,NA,NA,NA,38,NA,2,NA,NA,NA,8,NA
2018,20,2018-05-13,NA,3,14,NA,NA,10,NA,NA,11,6,NA,NA,NA,NA,NA,NA,6,NA,5,12,NA,1,NA,1,9,NA,2,1,NA,NA,NA,NA,NA,NA,28,NA,NA,4,NA,NA,NA,NA,30,1,NA,NA,NA,NA,4,NA
2018,21,2018-05-20,3,3,4,NA,NA,10,NA,NA,8,10,NA,NA,NA,NA,NA,NA,1,NA,2,7,1,1,NA,NA,8,1,1,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,7,NA,NA,NA,9,5,3,1,NA,NA,NA,NA,NA
2018,22,2018-05-27,NA,1,15,NA,NA,12,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,3,1,7,NA,NA,NA,2,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,NA
2018,23,2018-06-03,1,2,10,NA,NA,10,NA,NA,13,3,1,NA,NA,NA,NA,NA,11,1,4,7,NA,3,NA,5,5,1,4,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA
2018,24,2018-06-10,2,NA,12,NA,NA,8,NA,NA,4,6,NA,NA,NA,NA,NA,NA,5,NA,1,5,NA,2,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
2018,25,2018-06-17,1,NA,5,2,NA,7,NA,NA,10,3,NA,NA,NA,NA,NA,NA,6,2,1,8,NA,NA,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA
2018,26,2018-06-24,1,NA,8,1,NA,4,NA,NA,15,4,NA,NA,NA,NA,NA,NA,2,4,NA,6,NA,1,NA,4,6,3,2,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,4,NA,NA,NA,NA,22,1,1,NA,NA,NA,5,NA
2018,27,2018-07-01,NA,NA,4,3,NA,4,NA,NA,5,NA,NA,NA,NA,2,NA,NA,2,1,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2018,28,2018-07-08,NA,3,8,NA,NA,10,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2018,29,2018-07-15,NA,5,8,NA,NA,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,3,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,6,NA,NA,NA,NA,NA,2,1,1,NA,NA,2,NA
2018,30,2018-07-22,NA,1,4,7,NA,4,NA,NA,7,4,NA,NA,NA,1,NA,NA,3,3,1,10,NA,NA,NA,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2018,31,2018-07-29,NA,6,6,1,NA,7,NA,NA,8,6,NA,NA,NA,NA,NA,NA,2,2,5,5,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,NA,NA,12,1,1,NA,NA,NA,3,NA
2018,32,2018-08-05,1,3,4,1,NA,4,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,4,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,2,NA
2018,33,2018-08-12,1,NA,3,5,NA,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,NA
2018,34,2018-08-19,NA,NA,8,4,NA,6,NA,NA,9,5,NA,NA,NA,NA,NA,NA,2,NA,1,8,NA,1,NA,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,9,NA,NA,3,NA,NA,NA,NA,6,1,NA,NA,NA,NA,2,NA
2018,35,2018-08-26,NA,1,4,2,NA,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,3,NA
2018,36,2018-09-02,NA,1,5,NA,NA,NA,NA,NA,5,8,3,NA,NA,NA,NA,NA,NA,2,NA,4,4,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2018,37,2018-09-09,1,NA,5,3,NA,15,NA,NA,5,4,1,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,7,NA,3,NA,NA,NA,3,1
2018,38,2018-09-16,NA,1,14,6,NA,11,NA,NA,5,4,NA,NA,NA,NA,NA,NA,1,1,1,4,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,2,NA,NA,NA,NA,NA
2018,39,2018-09-23,NA,3,4,4,NA,8,NA,NA,10,1,NA,NA,NA,NA,NA,NA,7,NA,NA,3,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,3,NA,NA,NA,NA,6,2,1,NA,NA,NA,1,NA
2018,40,2018-09-30,NA,1,7,4,NA,9,NA,NA,4,3,1,NA,NA,1,NA,NA,NA,2,3,2,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,4,NA,NA,NA,NA,11,3,NA,NA,NA,NA,5,NA
2018,41,2018-10-07,NA,4,2,10,NA,7,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,3,NA,NA,NA,NA,17,1,NA,NA,NA,NA,8,NA
2018,42,2018-10-14,NA,2,5,1,NA,9,NA,NA,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,4,NA,NA,NA,NA,4,1,NA,NA,NA,NA,2,NA
2018,43,2018-10-21,NA,NA,10,13,NA,8,NA,1,9,5,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,4,NA,NA,NA,NA,18,1,NA,1,NA,NA,3,NA
2018,44,2018-10-28,2,NA,NA,6,NA,17,NA,NA,10,5,NA,NA,NA,NA,NA,NA,2,NA,NA,3,4,NA,NA,3,6,1,1,2,NA,NA,NA,NA,NA,NA,11,NA,NA,7,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,7,NA
2018,45,2018-11-04,NA,5,8,4,NA,14,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,2,NA,6,3,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,11,1,NA,NA,NA,NA,3,NA
2018,46,2018-11-11,NA,NA,9,12,NA,9,NA,NA,7,4,NA,NA,NA,NA,NA,NA,6,NA,3,11,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,6,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,7,NA
