MMWR_Year,MMWR_Week,Date,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW.HAMPSHIRE,NEW.JERSEY,NEW.MEXICO,NEW.YORK,NORTH.CAROLINA,NORTH.DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE.ISLAND,SOUTH.CAROLINA,SOUTH.DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST.VIRGINIA,WISCONSIN,WYOMING
2016,18,2016-05-01,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,19,2016-05-08,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,20,2016-05-15,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,21,2016-05-22,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,22,2016-05-29,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,23,2016-06-05,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,24,2016-06-12,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,25,2016-06-19,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,26,2016-06-26,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,27,2016-07-03,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,28,2016-07-10,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,29,2016-07-17,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,30,2016-07-24,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,31,2016-07-31,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,32,2016-08-07,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,33,2016-08-14,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,34,2016-08-21,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,35,2016-08-28,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,36,2016-09-04,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,37,2016-09-11,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,38,2016-09-18,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,39,2016-09-25,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,40,2016-10-02,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,41,2016-10-09,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,42,2016-10-16,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,43,2016-10-23,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,44,2016-10-30,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,45,2016-11-06,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,46,2016-11-13,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,47,2016-11-20,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,48,2016-11-27,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,49,2016-12-04,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,50,2016-12-11,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,51,2016-12-18,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,52,2016-12-25,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2017,1,2017-01-01,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,2,2017-01-08,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,3,2017-01-15,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,4,2017-01-22,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,5,2017-01-29,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,6,2017-02-05,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,7,2017-02-12,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,8,2017-02-19,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,9,2017-02-26,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,10,2017-03-05,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,11,2017-03-12,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,12,2017-03-19,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,13,2017-03-26,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,14,2017-04-02,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,15,2017-04-09,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,16,2017-04-16,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,17,2017-04-23,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,18,2017-04-30,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,19,2017-05-07,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,20,2017-05-14,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,21,2017-05-21,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,22,2017-05-28,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,23,2017-06-04,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,24,2017-06-11,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,25,2017-06-18,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,26,2017-06-25,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,27,2017-07-02,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,28,2017-07-09,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,29,2017-07-16,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
2017,30,2017-07-23,4874747,739795,7016270,3004279,39536653,5607154,3588184,961939,20984400,10429379,1427538,1716943,12802023,6666818,3145711,2913123,4454189,4684333,1335907,6052177,6859819,9962311,5576606,2984100,6113532,1050493,1920076,2998039,1342795,9005644,2088070,19849399,10273419,755393,11658609,3930864,4142776,12805537,1059639,5024369,869666,6715984,28304596,3101833,623657,8470020,7405743,1815857,5795483,579315
